client_id,message_id,server_id,client_send_time,server_processing_time,client_receive_time,response_time,num_servers,num_clients,num_messages
client_1_3779,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.795996,0.001899,1752846438.810992,0.014996,2,30,1
client_1_3977,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.830488,0.002109,1752846438.833052,0.002564,2,30,1
client_1_4223,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.950904,0.001683,1752846438.952990,0.002085,2,30,1
client_1_2461,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.957168,0.001515,1752846438.959925,0.002758,2,30,1
client_1_6803,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.968847,0.001807,1752846438.970990,0.002143,2,30,1
client_1_1033,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.976239,0.001436,1752846438.977954,0.001715,2,30,1
client_1_2019,10,server-deployment-go-69d4795d5b-6nzzm,1752846445.972640,0.002183,1752846445.997410,0.024770,2,30,10
client_1_7631,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.647204,0.001794,1752846446.669837,0.022633,2,30,10
client_1_1159,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.677403,0.001850,1752846446.701832,0.024429,2,30,10
client_1_2635,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.697587,0.001943,1752846446.720349,0.022762,2,30,10
client_1_6747,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.735487,0.001822,1752846446.760493,0.025006,2,30,10
client_1_9258,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.746180,0.001659,1752846446.771094,0.024914,2,30,10
client_1_8175,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.750993,0.001962,1752846446.778228,0.027235,2,30,10
client_1_4878,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.804437,0.001761,1752846446.829478,0.025041,2,30,10
client_1_4382,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.921483,0.002041,1752846446.943586,0.022103,2,30,10
client_1_7050,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.986037,0.001651,1752846447.004070,0.018033,2,30,10
client_1_8677,10,server-deployment-go-69d4795d5b-6nzzm,1752846446.994644,0.001788,1752846447.014010,0.019366,2,30,10
client_1_2594,10,server-deployment-go-69d4795d5b-6nzzm,1752846447.000107,0.001833,1752846447.020013,0.019906,2,30,10
client_1_9750,10,server-deployment-go-69d4795d5b-6nzzm,1752846447.033566,0.002030,1752846447.058878,0.025311,2,30,10
client_1_1121,10,server-deployment-go-69d4795d5b-6nzzm,1752846447.048619,0.001999,1752846447.069626,0.021008,2,30,10
client_1_6583,10,server-deployment-go-69d4795d5b-6nzzm,1752846447.057358,0.001949,1752846447.079309,0.021951,2,30,10
client_1_6180,10,server-deployment-go-69d4795d5b-6nzzm,1752846447.060771,0.001795,1752846447.081345,0.020574,2,30,10
client_1_1626,10,server-deployment-go-69d4795d5b-6nzzm,1752846447.065499,0.001870,1752846447.086236,0.020737,2,30,10
client_1_8865,10,server-deployment-go-69d4795d5b-gmlgr,1752846445.779282,0.001591,1752846445.799145,0.019863,2,30,10
client_1_2161,10,server-deployment-go-69d4795d5b-gmlgr,1752846445.997493,0.001795,1752846446.018125,0.020632,2,30,10
client_1_9678,10,server-deployment-go-69d4795d5b-gmlgr,1752846446.590017,0.002227,1752846446.615379,0.025362,2,30,10
client_1_8470,10,server-deployment-go-69d4795d5b-gmlgr,1752846446.658516,0.001982,1752846446.680168,0.021652,2,30,10
client_1_3790,10,server-deployment-go-69d4795d5b-gmlgr,1752846446.742334,0.002044,1752846446.766971,0.024637,2,30,10
client_1_2962,10,server-deployment-go-69d4795d5b-gmlgr,1752846446.757448,0.002476,1752846446.784024,0.026575,2,30,10
client_1_3587,10,server-deployment-go-69d4795d5b-gmlgr,1752846446.946495,0.001825,1752846446.966127,0.019632,2,30,10
client_1_1009,10,server-deployment-go-69d4795d5b-gmlgr,1752846446.965871,0.001890,1752846446.986170,0.020298,2,30,10
client_1_5653,10,server-deployment-go-69d4795d5b-gmlgr,1752846446.997841,0.001908,1752846447.017992,0.020151,2,30,10
client_1_3120,10,server-deployment-go-69d4795d5b-gmlgr,1752846447.039783,0.001755,1752846447.059057,0.019274,2,30,10
client_1_2020,10,server-deployment-go-69d4795d5b-gmlgr,1752846447.044808,0.001935,1752846447.065195,0.020386,2,30,10
client_1_6171,10,server-deployment-go-69d4795d5b-gmlgr,1752846447.050987,0.001956,1752846447.071681,0.020693,2,30,10
client_1_3676,10,server-deployment-go-69d4795d5b-gmlgr,1752846447.056527,0.001994,1752846447.077972,0.021445,2,30,10
